           7          13 (-1.76784768034553633E-005,-8.04954772734914337E-007)
           7          14 ( 4.88829699728729472E-005,-1.29656819943192031E-004)
           7          15 ( 0.16441119602994850     , 0.27654517529118761     )
           7          16 ( 7.33254948447678578E-002,-3.75191809787064987E-003)
           8           1 (-1.61492146761154504E-005, 2.36847090647682168E-005)
           8           2 (-6.26537666633731651E-006,-1.48447941673282222E-007)
           8           3 (-9.50200452483994928E-002, 8.10824640725411709E-003)
           8           4 (-6.92260762409145809E-003,-4.03223529022739800E-003)
           8           5 ( 0.17728695905395586     ,-2.15702484019724416E-002)
           8           6 ( 7.43521026357393533E-002,-0.21662954305136867     )
           8           7 ( 3.46863675337923810E-005, 8.92694157309317782E-006)
           8           8 ( 0.50000595134432135     ,  0.0000000000000000     )
           8           9 ( 0.15530220862504068     ,-2.95786330012286838E-002)
           8          10 ( 5.86020613023494341E-002,-0.13842438958332498     )
           8          11 (-3.25512673928357588E-005,-6.76304492218202796E-004)
           8          12 (-2.87152109301851144E-004,-5.07567977891670852E-005)
           8          13 ( 4.88829699719500743E-005, 1.29656819943769694E-004)
           8          14 ( 1.76784768043738993E-005,-8.04954771352339726E-007)
           8          15 ( 7.33254948447645827E-002, 3.75191809787981528E-003)
           8          16 (-0.16441119602997356     , 0.27654517529114919     )
           9           1 ( 7.05513667707790334E-003,-3.69243298301956055E-004)
           9           2 ( 5.56400087424307951E-002, 0.19676614234954148     )
           9           3 ( 1.10929176780098435E-005,-1.38478976042469596E-004)
           9           4 ( 4.24889201556918200E-004, 1.88905601973737847E-004)
           9           5 (-5.49656786394125962E-005, 5.54655813750942750E-004)
           9           6 (-5.86002461453676016E-004,-2.02602552297800886E-004)
           9           7 (-5.86020613023599049E-002, 0.13842438958333406     )
           9           8 ( 0.15530220862504068     , 2.95786330012286838E-002)
           9           9 ( 0.49999757326996652     ,  0.0000000000000000     )
           9          10 (-4.66753178342341202E-005,-2.11831974821774516E-005)
           9          11 ( 9.83232197494097321E-002, 5.26470376299324402E-003)
           9          12 ( 6.19464074067788417E-002,-0.13896728946823178     )
           9          13 (-0.17727574052451159     , 4.26823854938335676E-002)
           9          14 (-0.19709715774162856     , 0.23580802521894784     )
           9          15 ( 2.54209492440371498E-004, 1.10500176814648694E-003)
           9          16 ( 4.43605387361038772E-004, 3.69819765564445568E-004)
          10           1 ( 5.56400087507460533E-002,-0.19676614235234316     )
          10           2 (-7.05513667689330361E-003,-3.69243298542782945E-004)
          10           3 ( 4.24889201556230165E-004,-1.88905601973063473E-004)
          10           4 (-1.10929176725532708E-005,-1.38478976043456600E-004)
          10           5 (-5.86002461449540435E-004, 2.02602552299341321E-004)
          10           6 ( 5.49656786292818111E-005, 5.54655813754367094E-004)
          10           7 ( 0.15530220862504476     ,-2.95786330012229592E-002)
          10           8 ( 5.86020613023494341E-002, 0.13842438958332498     )
          10           9 (-4.66753178342341202E-005, 2.11831974821774516E-005)
          10          10 ( 0.50000242672999073     ,  0.0000000000000000     )
          10          11 ( 6.19464074067738041E-002, 0.13896728946821782     )
          10          12 (-9.83232197494124105E-002, 5.26470376299412179E-003)
          10          13 (-0.19709715774164668     ,-0.23580802521894295     )
          10          14 ( 0.17727574052449821     , 4.26823854938197522E-002)
          10          15 ( 4.43605387372751625E-004,-3.69819765553801305E-004)
          10          16 (-2.54209492440725382E-004, 1.10500176814408609E-003)
          11           1 ( 4.05163019467962016E-004,-4.72607422640465916E-004)
          11           2 (-2.78266195220856511E-004, 8.60587403320256863E-005)
          11           3 (-0.15120754764627697     ,-3.60535996232610122E-004)
          11           4 ( 2.06213401145852442E-003,-8.78390527856459137E-003)
          11           5 ( 0.23807737271088455     , 1.64528780322811125E-002)
          11           6 ( 3.19496779739083664E-002,-7.84097462129577372E-002)
          11           7 ( 2.87152109299974173E-004, 5.07567977952178007E-005)
          11           8 (-3.25512673928357588E-005, 6.76304492218202796E-004)
          11           9 ( 9.83232197494097321E-002,-5.26470376299324402E-003)
          11          10 ( 6.19464074067738041E-002,-0.13896728946821782     )
          11          11 ( 0.50000169195727495     ,  0.0000000000000000     )
          11          12 (-6.62288728497939516E-005,-3.02266620395286179E-005)
          11          13 (-3.42499242533531034E-004,-1.18535935108975664E-003)
          11          14 ( 8.07388148943433137E-006, 2.00899061489345776E-005)
          11          15 ( 1.82229826355671115E-002,-7.01496074009947193E-003)
          11          16 ( 0.21614741409085830     ,-0.28807353642393962     )
          12           1 (-2.78266195228494065E-004,-8.60587403366842862E-005)
          12           2 (-4.05163019441783304E-004,-4.72607422644202510E-004)
          12           3 ( 2.06213401145840473E-003, 8.78390527856520720E-003)
          12           4 ( 0.15120754764628749     ,-3.60535996230670376E-004)
          12           5 ( 3.19496779738204228E-002, 7.84097462129522138E-002)
          12           6 (-0.23807737271103774     , 1.64528780320678039E-002)
          12           7 (-3.25512673996358748E-005,-6.76304492220284464E-004)
          12           8 (-2.87152109301851144E-004, 5.07567977891670852E-005)
          12           9 ( 6.19464074067788417E-002, 0.13896728946823178     )
          12          10 (-9.83232197494124105E-002,-5.26470376299412179E-003)
          12          11 (-6.62288728497939516E-005, 3.02266620395286179E-005)
          12          12 ( 0.49999830804279599     ,  0.0000000000000000     )
          12          13 ( 8.07388149672016997E-006,-2.00899061380266364E-005)
          12          14 ( 3.42499242526939085E-004,-1.18535935109484458E-003)
          12          15 ( 0.21614741409082425     , 0.28807353642399985     )
          12          16 (-1.82229826355668895E-002,-7.01496074010324322E-003)
          13           1 ( 7.76261116892289563E-005,-5.16474693710786137E-005)
          13           2 ( 1.59798129272773100E-005, 4.22816751111435539E-007)
          13           3 (-3.74035420907381554E-003,-1.79581998473291645E-003)
          13           4 ( 0.12538444781349897     ,-0.14663735389982505     )
          13           5 ( 0.11162112334339809     , 4.02385282967895053E-002)
          13           6 ( 0.15378126152762894     ,-0.20763294608475441     )
          13           7 (-1.76784768034553633E-005, 8.04954772734914337E-007)
          13           8 ( 4.88829699719500743E-005,-1.29656819943769694E-004)
          13           9 (-0.17727574052451159     ,-4.26823854938335676E-002)
          13          10 (-0.19709715774164668     , 0.23580802521894295     )
          13          11 (-3.42499242533531034E-004, 1.18535935108975664E-003)
          13          12 ( 8.07388149672016997E-006, 2.00899061380266364E-005)
          13          13 ( 0.49999986015618808     ,  0.0000000000000000     )
          13          14 ( 1.08834509962296710E-005, 1.65919211041337666E-005)
          13          15 ( 5.70364865998005469E-002, 3.78249912991391636E-003)
          13          16 ( 2.48346223018764342E-002,-1.82623548005288218E-002)
          14           1 ( 1.59798129278697180E-005,-4.22816750392934759E-007)
          14           2 (-7.76261116858267299E-005,-5.16474693713561694E-005)
          14           3 ( 0.12538444781348199     , 0.14663735389982296     )
          14           4 ( 3.74035420907372837E-003,-1.79581998473255303E-003)
          14           5 ( 0.15378126152733693     , 0.20763294608478719     )
          14           6 (-0.11162112334348873     , 4.02385282966978564E-002)
          14           7 ( 4.88829699728729472E-005, 1.29656819943192031E-004)
          14           8 ( 1.76784768043738993E-005, 8.04954771352339726E-007)
          14           9 (-0.19709715774162856     ,-0.23580802521894784     )
          14          10 ( 0.17727574052449821     ,-4.26823854938197522E-002)
          14          11 ( 8.07388148943433137E-006,-2.00899061489345776E-005)
          14          12 ( 3.42499242526939085E-004, 1.18535935109484458E-003)
          14          13 ( 1.08834509962296710E-005,-1.65919211041337666E-005)
          14          14 ( 0.50000013984375546     ,  0.0000000000000000     )
          14          15 ( 2.48346223018710913E-002, 1.82623548005337241E-002)
          14          16 (-5.70364865997969595E-002, 3.78249912990105946E-003)
          15           1 ( 5.00338691974165709E-002, 6.54525101576572954E-002)
          15           2 ( 4.34845966431972536E-004, 2.58465916854057039E-003)
          15           3 ( 1.02936097264938811E-006,-3.83513485111323330E-006)
          15           4 (-4.32889429138700807E-005,-3.22945389988060771E-005)
          15           5 (-2.59105618006100213E-005, 8.83434699414653579E-005)
          15           6 (-6.64972425991200433E-005,-4.29917354567779797E-005)
          15           7 ( 0.16441119602994850     ,-0.27654517529118761     )
          15           8 ( 7.33254948447645827E-002,-3.75191809787981528E-003)
          15           9 ( 2.54209492440371498E-004,-1.10500176814648694E-003)
          15          10 ( 4.43605387372751625E-004, 3.69819765553801305E-004)
          15          11 ( 1.82229826355671115E-002, 7.01496074009947193E-003)
          15          12 ( 0.21614741409082425     ,-0.28807353642399985     )
          15          13 ( 5.70364865998005469E-002,-3.78249912991391636E-003)
          15          14 ( 2.48346223018710913E-002,-1.82623548005337241E-002)
          15          15 ( 0.49999996778430722     ,  0.0000000000000000     )
          15          16 ( 3.12671733943351016E-006, 3.61460295822749189E-006)
          16           1 ( 4.34845966533583855E-004,-2.58465916858810051E-003)
          16           2 (-5.00338691985071846E-002, 6.54525101543038668E-002)
          16           3 (-4.32889429149428445E-005, 3.22945389980603629E-005)
          16           4 (-1.02936097274870103E-006,-3.83513485089368236E-006)
          16           5 (-6.64972426011305878E-005, 4.29917354567745102E-005)
          16           6 ( 2.59105617995761262E-005, 8.83434699417810776E-005)
          16           7 ( 7.33254948447678578E-002, 3.75191809787064987E-003)
          16           8 (-0.16441119602997356     ,-0.27654517529114919     )
          16           9 ( 4.43605387361038772E-004,-3.69819765564445568E-004)
          16          10 (-2.54209492440725382E-004,-1.10500176814408609E-003)
          16          11 ( 0.21614741409085830     , 0.28807353642393962     )
          16          12 (-1.82229826355668895E-002, 7.01496074010324322E-003)
          16          13 ( 2.48346223018764342E-002, 1.82623548005288218E-002)
          16          14 (-5.70364865997969595E-002,-3.78249912990105946E-003)
          16          15 ( 3.12671733943351016E-006,-3.61460295822749189E-006)
          16          16 ( 0.50000003221568112     ,  0.0000000000000000     )
